class_id,glcm_contrast,glcm_dissimilarity,glcm_homogeneity,glcm_energy,glcm_correlation,glcm_entropy,fractal_dim,foreground_ratio,sym_lr,sym_tb,sym_axis_shift,sym_axis_corr,sym_bilateral_texture_corr,color_h_bin0,color_h_bin1,color_h_bin2,color_h_bin3,color_h_bin4,color_h_bin5,color_h_bin6,color_h_bin7,color_h_mean,color_h_std,color_s_bin0,color_s_bin1,color_s_bin2,color_s_bin3,color_s_bin4,color_s_bin5,color_s_bin6,color_s_bin7,color_s_mean,color_s_std,color_v_bin0,color_v_bin1,color_v_bin2,color_v_bin3,color_v_bin4,color_v_bin5,color_v_bin6,color_v_bin7,color_v_mean,color_v_std,shape_area,shape_perimeter,shape_circularity,shape_aspect_ratio,shape_solidity,shape_extent,cub_name,scientific_name,Sequence,Species1,Family1,Order1,Avibase.ID1,Total.individuals,Female,Male,Unknown,Complete.measures,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,Min.Latitude,Max.Latitude,Centroid.Latitude,Centroid.Longitude,Range.Size
174,6.042854649113559,1.1058290277690273,0.6934614033283503,0.02421764314882201,0.9336178467496257,4.729622108969027,1.7984340313504443,0.533502197265625,0.039075071021992897,0.09307882370855454,-12.8,0.003104718345783872,0.9805732365614899,0.7875579833984375,0.1232330322265625,0.0334136962890625,0.0469146728515625,0.004864501953125,0.00401611328125,0.0,0.0,29.078311157226562,22.028834983686266,0.15198974609375,0.1431793212890625,0.2446044921875,0.2138885498046875,0.09888916015625,0.056866455078125,0.03460693359375,0.055975341796875,96.2659698486328,51.31793396464066,0.0525299072265625,0.094842529296875,0.102276611328125,0.125048828125,0.22255859375,0.2527923583984375,0.1086639404296875,0.0412872314453125,136.35799865722657,54.116768834756556,36488.9,2188.2911945819856,0.10175483934184207,1.002149188716156,0.6849487464163093,0.5938350539089952,Palm_Warbler,Setophaga palmarum,10616.0,Setophaga palmarum,Parulidae,Passeriformes,AVIBASE-4AAEF549,11.0,4.0,6.0,1.0,4.0,12.9,7.1,2.8,3.1,19.1,63.7,12.7,50.4,20.1,51.0,10.3,Dunning,,NO,,,Forest,1.0,3.0,Carnivore,Invertivore,Insessorial,42.85,65.15,53.46,-93.54,3394685.27
175,8.189943868304884,1.3108404621062522,0.6627258548656252,0.020976033867968598,0.9194889803902806,4.904718990395519,1.7563247252242469,0.447698974609375,0.14053246413856985,0.11722362776898984,-21.6,0.1209647352143006,0.9795809078443884,0.535797119140625,0.1164794921875,0.160845947265625,0.1644287109375,0.0129638671875,0.00948486328125,0.0,0.0,50.1568359375,31.17764088613208,0.0977783203125,0.1429412841796875,0.1690521240234375,0.1605377197265625,0.1841705322265625,0.0775421142578125,0.0703277587890625,0.097650146484375,117.94649963378906,65.84384018650356,0.0423248291015625,0.1211578369140625,0.1532470703125,0.1565032958984375,0.1250640869140625,0.0989898681640625,0.1441650390625,0.1585479736328125,140.221728515625,65.8279988102986,24688.6,1857.8840522766113,0.1442686672155939,0.8558394254992738,0.6636149875048528,0.5220657614151382,Pine_Warbler,Setophaga pinus,10618.0,Setophaga pinus,Parulidae,Passeriformes,AVIBASE-6283E61E,14.0,7.0,7.0,0.0,6.0,13.4,8.0,3.1,3.8,18.6,71.8,20.6,51.2,28.6,54.0,11.79,Dunning,,NO,,,Forest,2.0,3.0,Carnivore,Invertivore,Insessorial,17.61,52.12,38.54,-83.72,2073441.98
176,6.48279415634569,1.2299791888215599,0.6487988516829886,0.02072917129185937,0.9366034255077682,4.88605847392811,1.7008754564104929,0.3621795654296875,0.12682325323025845,0.19836640765564367,-18.6,0.11746878832278443,0.9900779907506327,0.595062255859375,0.3081756591796875,0.07899169921875,0.0156707763671875,0.0005584716796875,0.0015411376953125,0.0,0.0,34.28822021484375,14.499792311996064,0.0523590087890625,0.16475830078125,0.19151611328125,0.190234375,0.1312042236328125,0.1021209716796875,0.086181640625,0.0816253662109375,119.99728698730469,58.16413209420118,0.0629364013671875,0.228863525390625,0.1375579833984375,0.136004638671875,0.12586669921875,0.1245697021484375,0.1042449951171875,0.0799560546875,119.4486328125,61.85564582804492,13655.8,1460.093980717659,0.08874682761868195,1.2662548561987268,0.5822249082185751,0.40896252691678187,Prairie_Warbler,Setophaga discolor,10624.0,Setophaga discolor,Parulidae,Passeriformes,AVIBASE-E36325FA,16.0,6.0,8.0,2.0,7.0,11.8,7.2,2.8,2.9,17.7,55.5,11.1,44.4,20.0,48.4,7.64,Dunning,,NO,,,Shrubland,2.0,3.0,Carnivore,Invertivore,Insessorial,24.53,45.96,35.89,-83.73,1565603.51
177,4.7726973931974515,0.9612357866279568,0.7087657192614685,0.017893356485645294,0.9444605979809164,4.721926174059315,1.7273960106637696,0.4316162109375,0.12434762069898782,0.11456384507184234,-16.8,0.13164091228593772,0.9633120559052875,0.6741180419921875,0.1963409423828125,0.02652587890625,0.0802978515625,0.0162567138671875,0.0064605712890625,0.0,0.0,36.67842102050781,27.231383023372736,0.2122344970703125,0.1805084228515625,0.1651947021484375,0.098223876953125,0.06134033203125,0.066485595703125,0.091748046875,0.1242645263671875,106.47567443847656,64.65313927799359,0.0387115478515625,0.1051361083984375,0.168145751953125,0.176165771484375,0.1638671875,0.1521484375,0.0861297607421875,0.1096954345703125,134.0218017578125,60.82011043492882,18762.0,1295.9335254907608,0.1396023492888786,0.9298087522045856,0.6223297484007156,0.4383612136896854,Prothonotary_Warbler,Protonotaria citrea,10570.0,Protonotaria citrea,Parulidae,Passeriformes,AVIBASE-4D08EE7E,15.0,7.0,8.0,0.0,4.0,17.1,10.8,3.8,3.9,18.3,68.9,20.9,48.9,30.0,42.7,14.3,Dunning,,NO,,,Forest,1.0,3.0,Carnivore,Invertivore,Insessorial,25.81,45.28,36.53,-88.1,2173071.74
178,3.9707037508772087,0.9112702147642242,0.7098374623528587,0.02342690864320974,0.9645961700873251,4.647396060505453,1.6693046144883277,0.3361236572265625,0.04138801735755858,0.1935937682619897,-19.2,0.010824219796084297,0.9862974887832496,0.6666046142578125,0.2426239013671875,0.031549072265625,0.0402496337890625,0.0089508056640625,0.01002197265625,0.0,0.0,30.384368896484375,24.564583301113423,0.1688629150390625,0.22999267578125,0.247113037109375,0.1766632080078125,0.10755615234375,0.043585205078125,0.013275146484375,0.01295166015625,82.05387573242187,43.13981101245943,0.0084747314453125,0.1902069091796875,0.1900177001953125,0.1731414794921875,0.1383392333984375,0.11859130859375,0.0896026611328125,0.0916259765625,124.98303527832032,59.614516726311,15932.4,1336.2304049253464,0.2089935804669222,1.1248039309449542,0.6154428287760185,0.4196407992500397,Swainson_Warbler,Limnothlypis swainsonii,10571.0,Limnothlypis swainsonii,Parulidae,Passeriformes,AVIBASE-D3624203,5.0,2.0,3.0,0.0,4.0,17.8,11.4,3.4,4.3,17.7,71.6,17.9,53.9,25.0,49.6,18.9,Dunning,,NO,,,Shrubland,1.0,3.0,Carnivore,Invertivore,Terrestrial,28.57,39.16,33.39,-87.71,1142671.96
179,6.794343519339596,1.1830987074278385,0.6786265216085231,0.022110129256961368,0.9311364708897789,4.848453545373525,1.7843454489508066,0.5208587646484375,0.05080812541785623,0.11569037172452161,-20.4,0.04999784590368346,0.9838141771041728,0.568524169921875,0.131414794921875,0.005303955078125,0.273651123046875,0.0093780517578125,0.0117279052734375,0.0,0.0,50.37482604980469,32.804795998483186,0.0636566162109375,0.096783447265625,0.1273681640625,0.247564697265625,0.188385009765625,0.1098968505859375,0.0590850830078125,0.1072601318359375,129.05758972167968,57.63083073656283,0.0219390869140625,0.0927032470703125,0.12384033203125,0.1183013916015625,0.122332763671875,0.1303314208984375,0.1587554931640625,0.2317962646484375,158.5072509765625,64.32197370866456,28557.0,1500.4833924770355,0.18222764048462362,1.0130691459276018,0.6536974599495423,0.4973823304355404,Tennessee_Warbler,Leiothlypis peregrina,10574.0,Leiothlypis peregrina,Parulidae,Passeriformes,AVIBASE-D204A930,60.0,22.0,21.0,17.0,4.0,10.9,7.8,3.1,3.2,18.3,62.5,16.6,47.6,25.9,42.1,8.9,Dunning,,NO,,,Forest,1.0,3.0,Carnivore,Invertivore,Insessorial,43.39,67.44,54.36,-100.86,4777801.14
180,5.793269117520526,1.0299439654269198,0.7137425530015973,0.025237874568146572,0.9139882919578607,4.642238294540282,1.7602518068821609,0.46395263671875,0.05809493743985451,0.05969937993012202,3.8,0.04434301690393222,0.9254039687975121,0.77049560546875,0.1921783447265625,0.0068695068359375,0.0086029052734375,0.006982421875,0.0148712158203125,0.0,0.0,27.62865295410156,22.237338533254192,0.1719268798828125,0.1675079345703125,0.1210113525390625,0.1366943359375,0.13740234375,0.0982757568359375,0.0857330322265625,0.0814483642578125,108.8624755859375,65.28730044103779,0.0351348876953125,0.093988037109375,0.1265655517578125,0.18243408203125,0.250738525390625,0.1569244384765625,0.087353515625,0.0668609619140625,133.26805114746094,52.98603178306909,27744.0,1525.1303168773652,0.13385705147245802,1.0209142594866196,0.6464138326200642,0.45489900162224534,Wilson_Warbler,Cardellina pusilla,10667.0,Cardellina pusilla,Parulidae,Passeriformes,AVIBASE-1F09CCCC,21.0,10.0,11.0,0.0,4.0,11.6,6.6,3.2,3.1,17.9,56.3,11.5,44.1,20.7,48.1,6.96,Dunning,,NO,,,Forest,1.0,3.0,Carnivore,Invertivore,Insessorial,34.29,69.66,56.95,-113.01,7961357.24
181,6.497602032128154,1.1582643543071998,0.6745824011361438,0.018905147816098804,0.9289704711825731,4.826621080815916,1.6611726372488984,0.3175537109375,-0.006241997114980765,0.07516612111017654,-15.4,-0.016714077179227415,0.9938486632572777,0.575836181640625,0.3983001708984375,0.0071441650390625,0.00411376953125,0.004217529296875,0.01038818359375,0.0,0.0,29.7067138671875,17.030284946209463,0.053424072265625,0.11939697265625,0.171490478515625,0.16302490234375,0.20618896484375,0.1383026123046875,0.0650482177734375,0.083123779296875,126.32760620117188,46.90258591668865,0.024114990234375,0.10213623046875,0.167193603515625,0.229266357421875,0.227496337890625,0.108074951171875,0.06927490234375,0.072442626953125,127.84693603515625,52.600087348993725,12459.6,1257.969684624672,0.12421927983664172,0.8841597373971076,0.5787906914252597,0.38843914843585353,Worm_eating_Warbler,Helmitheros vermivorum,10563.0,Helmitheros vermivorum,Parulidae,Passeriformes,AVIBASE-295C4CD6,10.0,5.0,4.0,1.0,4.0,15.3,10.2,3.7,4.5,17.7,68.3,18.0,50.6,26.2,48.4,14.16,Dunning,,NO,,,Forest,1.0,3.0,Carnivore,Invertivore,Insessorial,30.13,43.17,36.37,-85.71,1754178.4
182,5.331578530475342,1.0637043732127087,0.6858280535244977,0.016308599624560233,0.9434442217866643,4.847814167476217,1.8108209804885167,0.5665740966796875,0.13671057237191125,0.03557295083077411,-3.0,0.14389113440333534,0.9771559715692575,0.5970672607421875,0.3200408935546875,0.0002899169921875,0.0775360107421875,0.0028076171875,0.00225830078125,0.0,0.0,36.509307861328125,17.75003323587446,0.0213623046875,0.106439208984375,0.1755126953125,0.162432861328125,0.1217681884765625,0.1408843994140625,0.103094482421875,0.168505859375,143.10767517089843,67.1479036170526,0.03026123046875,0.0769195556640625,0.0968414306640625,0.1246795654296875,0.1669219970703125,0.2029327392578125,0.151153564453125,0.1502899169921875,153.7694885253906,61.04649386460579,24591.8,1926.29380671978,0.10336222346179369,1.1484049531581089,0.6274067039149782,0.5160266678135563,Yellow_Warbler,Setophaga petechia,10612.0,Setophaga petechia,Parulidae,Passeriformes,AVIBASE-A6C0C4A9,92.0,45.0,24.0,23.0,8.0,11.7,8.0,3.4,3.2,20.0,60.2,14.1,45.7,23.6,43.3,10.22,Dunning,,NO,,,Shrubland,1.0,3.0,Carnivore,Invertivore,Insessorial,-3.94,70.64,50.59,-108.69,15552185.22
183,8.835095479548013,1.394081764315171,0.6438731783319291,0.013887474602681912,0.9184110033460022,5.040325716282103,1.72673297457979,0.3819183349609375,0.12242914937983543,0.06163830287932739,-12.8,0.12018592928179639,0.899905220430252,0.421112060546875,0.4386322021484375,0.0330780029296875,0.0386993408203125,0.0543975830078125,0.014080810546875,0.0,0.0,43.69557495117188,25.512342871863382,0.2547454833984375,0.389892578125,0.184478759765625,0.0599884033203125,0.0325103759765625,0.022015380859375,0.0176239013671875,0.0387451171875,65.60559387207032,43.8891181070184,0.0446014404296875,0.1845062255859375,0.18519287109375,0.164935302734375,0.1423126220703125,0.1246490478515625,0.0892730712890625,0.0645294189453125,118.89800109863282,60.14878688106988,11119.4,1007.9257912397385,0.1627743507328085,1.1252910650038042,0.6238191968796807,0.44062893116252033,Northern_Waterthrush,Parkesia noveboracensis,10565.0,Parkesia noveboracensis,Parulidae,Passeriformes,AVIBASE-709AF716,57.0,4.0,6.0,47.0,4.0,18.8,9.7,3.5,3.7,23.0,73.9,21.0,54.2,28.0,49.9,16.3,Dunning,,NO,,,Shrubland,1.0,3.0,Carnivore,Invertivore,Terrestrial,37.23,69.29,55.55,-106.16,7602956.73
184,6.8550031612614175,1.27516197031417,0.6445084820534701,0.012661546704319853,0.9388256749986515,5.0578749513205405,1.7185562127071208,0.4000885009765625,0.23601039740789442,0.07997090448407909,-6.8,0.21384261770492388,0.9772475861783331,0.692877197265625,0.1771392822265625,0.03927001953125,0.02120361328125,0.02091064453125,0.0485992431640625,0.0,0.0,36.325933837890624,34.37025263632701,0.20218505859375,0.28873291015625,0.2347900390625,0.131256103515625,0.0612457275390625,0.0346466064453125,0.0181060791015625,0.0290374755859375,75.1715087890625,44.75675281634794,0.0554931640625,0.118865966796875,0.17779541015625,0.190740966796875,0.13099365234375,0.1192169189453125,0.12266845703125,0.0842254638671875,127.49019470214844,61.49706423236771,11978.5,1075.6762530326844,0.13072827493039713,1.053269212962963,0.5769528365852296,0.37530784361804026,Louisiana_Waterthrush,Parkesia motacilla,10564.0,Parkesia motacilla,Parulidae,Passeriformes,AVIBASE-7AB0F3A4,5.0,2.0,3.0,0.0,4.0,17.1,11.0,4.2,4.5,22.3,79.8,23.6,56.1,29.7,49.0,19.9,Dunning,,NO,,,Forest,1.0,3.0,Carnivore,Invertivore,Terrestrial,28.69,46.45,37.78,-85.92,2411690.61
185,6.415707687341114,1.039952911119843,0.7119952780207213,0.02519611686168511,0.9360809669907779,4.652511159828953,1.8399549667794475,0.6151336669921875,0.11315160630543977,0.02174844569348789,-12.4,0.10873653162958,0.9481816762763255,0.5152740478515625,0.0791107177734375,0.0086456298828125,0.2939422607421875,0.043572998046875,0.059454345703125,0.0,0.0,59.398312377929685,50.28671678556282,0.4101654052734375,0.26842041015625,0.1638519287109375,0.0706573486328125,0.039703369140625,0.0254119873046875,0.0143035888671875,0.0074859619140625,54.781158447265625,41.977083382883805,0.0333831787109375,0.0575408935546875,0.0813934326171875,0.1226409912109375,0.17564697265625,0.2163665771484375,0.1820068359375,0.1310211181640625,156.1224822998047,59.063279979252606,20618.1,1593.4553827762604,0.1535022325290622,0.8501222363945578,0.6176608770082014,0.44212083342261915,Bohemian_Waxwing,Bombycilla garrulus,9373.0,Bombycilla garrulus,Bombycillidae,Passeriformes,AVIBASE-AEF821EC,13.0,6.0,7.0,0.0,4.0,15.5,7.6,5.1,6.0,20.7,116.2,43.9,72.3,37.8,65.8,54.41,Dunning,,NO,,,Forest,1.0,3.0,Herbivore,Omnivore,Insessorial,47.49,70.45,61.26,25.88,12792145.0
186,5.289292410466797,0.9097677109479301,0.7386454703918919,0.03490823672172857,0.9533625597401766,4.511025211364551,1.740683045418124,0.4693389892578125,0.11389108002234241,-0.030810116577164,-19.2,0.1094195505945053,0.9950394552669662,0.44058837890625,0.2230438232421875,0.03646240234375,0.2703033447265625,0.01463623046875,0.0149658203125,0.0,0.0,53.765560913085935,37.702033200003186,0.1070281982421875,0.1921630859375,0.161676025390625,0.2426910400390625,0.1492828369140625,0.08192138671875,0.032196044921875,0.0330413818359375,99.83768615722656,54.09077815915246,0.05238037109375,0.1432373046875,0.1403656005859375,0.11702880859375,0.119384765625,0.0886627197265625,0.133026123046875,0.205914306640625,142.59579467773438,67.53625310772209,20683.4,1520.7254415750504,0.1197073760800547,0.8633833415363924,0.5572944777340444,0.4086144388708293,Cedar_Waxwing,Bombycilla cedrorum,9375.0,Bombycilla cedrorum,Bombycillidae,Passeriformes,AVIBASE-9437D635,10.0,4.0,6.0,0.0,4.0,15.1,6.6,4.5,4.9,16.7,95.4,33.5,62.0,35.1,59.8,31.58,Dunning,,NO,,,Woodland,2.0,3.0,Herbivore,Frugivore,Insessorial,33.45,60.2,47.88,-97.87,7437954.14
187,8.554991808797372,1.466353375446669,0.6182725468310151,0.011291226123424482,0.9282596900817071,5.185499123495029,1.7491562121783932,0.430780029296875,-0.020059469689790936,0.13623231681567188,-15.0,-0.01834812811453581,0.9798038858416296,0.529180908203125,0.0801788330078125,0.01240234375,0.214080810546875,0.077850341796875,0.0863067626953125,0.0,0.0,62.246270751953126,52.36748919508043,0.4352752685546875,0.29034423828125,0.14083251953125,0.08419189453125,0.027435302734375,0.013311767578125,0.0048126220703125,0.00379638671875,48.351959228515625,35.353405165437096,0.051025390625,0.1447906494140625,0.17142333984375,0.155572509765625,0.1477752685546875,0.1262969970703125,0.133544921875,0.0695709228515625,126.55715637207031,62.67462425151664,16599.1,1777.969926047325,0.10362943001695872,0.8584183908425876,0.5261506907043166,0.3669046506760489,American_Three_toed_Woodpecker,Picoides dorsalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,6.469401876534228,1.1756678106739213,0.6666301413311052,0.012563475761567012,0.9466653081816176,4.996918553003585,1.7076480095470257,0.39190673828125,0.16266611833731667,0.16580167403123666,-3.2,0.13893388670104342,0.9378256904246939,0.549755859375,0.33154296875,0.03121337890625,0.0537139892578125,0.0170989990234375,0.0166748046875,0.0,0.0,36.336141967773436,26.41613528816175,0.124102783203125,0.2073577880859375,0.2018310546875,0.182855224609375,0.143695068359375,0.078448486328125,0.0318267822265625,0.0298828125,96.316162109375,51.569343546640766,0.06732177734375,0.15064697265625,0.144488525390625,0.1618408203125,0.1391143798828125,0.12086181640625,0.1021636962890625,0.11356201171875,127.95980529785156,67.06579626126913,8835.0,813.3093146562576,0.20325077272915823,1.327575140738183,0.5969581396393793,0.4295460347041228,Pileated_Woodpecker,Dryocopus pileatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,13.430242470298609,1.6931790851553443,0.6518955399339508,0.020763615393805928,0.8756804632986942,5.017669704599673,1.7953024170267056,0.473681640625,0.05575858088860186,0.12057856662229342,-16.4,0.06204897720646681,0.9896312348208168,0.4841064453125,0.0365692138671875,0.036090087890625,0.3970611572265625,0.03011474609375,0.016058349609375,0.0,0.0,62.02259521484375,39.106665879066746,0.268035888671875,0.3509918212890625,0.1295928955078125,0.1184539794921875,0.0941864013671875,0.0120758056640625,0.008837890625,0.0178253173828125,65.69043884277343,46.11607861558931,0.07755126953125,0.085906982421875,0.1242279052734375,0.163861083984375,0.12493896484375,0.0923370361328125,0.1451263427734375,0.1860504150390625,142.39007873535155,66.76985957079903,28937.9,2204.7943119764327,0.23497637691556003,0.8692223837209301,0.6271273977313878,0.5305337587250146,Red_bellied_Woodpecker,Melanerpes carolinus,3937.0,Melanerpes carolinus,Picidae,Piciformes,AVIBASE-078557F2,10.0,4.0,6.0,0.0,5.0,32.6,21.6,7.1,7.6,21.1,127.2,35.5,90.4,28.2,76.8,69.5,Dunning,,NO,,,Woodland,1.0,1.0,Omnivore,Omnivore,Insessorial,24.53,46.9,36.96,-88.0,3074161.82
190,10.688789174563436,1.6837659925157968,0.594766235678577,0.01146959037697791,0.9177914656659837,5.278878435531536,1.7901954043530655,0.4868682861328125,0.06715140069503824,0.18158797956394532,-25.4,0.035147388186216585,0.9800627047237953,0.4906280517578125,0.2060089111328125,0.0992431640625,0.1733062744140625,0.016876220703125,0.0139373779296875,0.0,0.0,49.2258544921875,34.439076510039754,0.49954833984375,0.304449462890625,0.1133270263671875,0.046368408203125,0.022747802734375,0.0085601806640625,0.003253173828125,0.00174560546875,42.075079345703124,31.60940970889991,0.0718170166015625,0.1583404541015625,0.120806884765625,0.1162445068359375,0.1659088134765625,0.1482635498046875,0.1141326904296875,0.104486083984375,130.29471130371093,67.33700464034025,17190.6,1285.6326016902924,0.16439560023129643,1.2641561274203412,0.6160093953142661,0.45231161940708164,Red_cockaded_Woodpecker,Leuconotopicus borealis,3978.0,Leuconotopicus borealis,Picidae,Piciformes,AVIBASE-0BFCAE79,5.0,2.0,3.0,0.0,4.0,18.2,14.1,6.8,6.1,21.1,117.0,37.2,78.8,32.1,85.0,47.99,Dunning,,NO,,,Forest,2.0,1.0,Carnivore,Invertivore,Insessorial,25.85,37.47,32.35,-85.56,603894.41
191,5.397556531760338,0.9836727467982957,0.7272416613934938,0.031031187374422266,0.9494814463520062,4.583620122806489,1.8119587935586103,0.5671356201171875,0.13667197679254767,0.11566905652079118,-1.8,0.11494056304165827,0.9533531072644106,0.3982330322265625,0.2436279296875,0.0296234130859375,0.2662750244140625,0.031170654296875,0.0310699462890625,0.0,0.0,57.427609252929685,38.65060923980239,0.328656005859375,0.2353851318359375,0.1849151611328125,0.06751708984375,0.1121124267578125,0.03367919921875,0.02117919921875,0.0165557861328125,68.53015747070313,47.08844876156688,0.0562774658203125,0.10792236328125,0.0955963134765625,0.099786376953125,0.1204559326171875,0.1467193603515625,0.2515899658203125,0.1216522216796875,149.19600830078124,61.919121460444124,39694.2,1964.6616889953614,0.18806463080492608,1.0292993630573248,0.6860597505305815,0.6369646635818211,Red_headed_Woodpecker,Melanerpes erythrocephalus,3920.0,Melanerpes erythrocephalus,Picidae,Piciformes,AVIBASE-448D91B7,6.0,2.0,3.0,1.0,4.0,27.3,20.3,7.6,7.4,20.6,139.7,40.6,98.9,29.1,83.3,71.6,Dunning,,NO,,,Forest,1.0,1.0,Carnivore,Invertivore,Insessorial,25.64,51.7,40.26,-93.26,5461683.2
